absolute_path,size_bytes,sha256_hash
/Users/dantopa/Dropbox/sharing/WFSI projects/asphere/asphere 02.nb,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
/Users/dantopa/Dropbox/sharing/wave 04.nb,248873,d39345e754723380092f22eeecbe619e7d6d83a8853c51075908b1d237e653f6
/Users/dantopa/Dropbox/sharing/A maker 03.nb,137696,448c6e3e2775174b7ff32ee448d6ed7be9691023df7ba20258e35c05114f7cf5
/Users/dantopa/Dropbox/sharing/COM 012.nb,76412,6c23a34931715a85770487f2cdb78157a4aa8c06611fef06153d2a06eadcd7ee
/Users/dantopa/Dropbox/sharing/COM 04.nb,461663,79fe743fb8dad2030f62edc99a2b8f711dc23ca3a33293e66735f52f8a7b1605
/Users/dantopa/Dropbox/sharing/Camaxtli/basic data 02.nb,578361,9c6066ce2dbcbaf8feb5302599d60cb76cf09a71a100a025f788be002abdcee9
/Users/dantopa/Dropbox/sharing/Camaxtli/learning x/first paper/learn strange.nb,11075,a8ba3cb420536c06bd1af455fa2c6f98abe3fe88d4349783a49eefba431fcb05
/Users/dantopa/Dropbox/sharing/Camaxtli/learning x/first paper/lrn econ graph gamma.nb,647492,b105cd9f1448412cc9eec472319d655d40a325662acd79cea6b08997bd13e296
/Users/dantopa/Dropbox/sharing/Camaxtli/learning x/first paper/eps.nb,333890,30b61a4cc8fda3b065f4da253f1d4f8ab9daded33518811bdd38a79aba069527
/Users/dantopa/Dropbox/sharing/Camaxtli/learning x/first paper/lrn econometrica graph alpha.nb,444207,b5e8f4c2f2a3f28d58cdf7ce94338d07c6755e8d1884941113c1fb6d83a243ea
/Users/dantopa/Dropbox/sharing/Camaxtli/learning x/first paper/graphics.nb,323123,70a1e477523d63880ecfc8d62b0d91ff3dc35d1d016fee934e7b4f548f759f14
/Users/dantopa/Dropbox/sharing/Camaxtli/learning x/first paper/learn autopsy 3.nb,415975,90a6b10e06de8885ede90e3916cde8cc1ee5362e395a9ca37383eb44558ad94b
/Users/dantopa/Dropbox/sharing/Camaxtli/learning x/first paper/learn repulsor.nb,47035,08593cd65428703fe2f6c36871fcf7aebfd6a4f196baab211b1a9e1d307a0ceb
/Users/dantopa/Dropbox/sharing/Camaxtli/learning x/learn calibrate.nb,18215,0584f64299f9cffe5befc014aed9d15937c43f06a0464e49668003f4e8245217
/Users/dantopa/Dropbox/sharing/Camaxtli/learning x/second paper/learn error.nb,11190,c159c43a0264cbd2f08364c301fa486db58301f1655417a89d89e19aa229a317
/Users/dantopa/Dropbox/sharing/Camaxtli/learning x/second paper/learn engine 5 beta.nb,135971,c6924b22282951724dbe23f58e73722786d8d2aa0ac650410d8d3962f0882fb6
/Users/dantopa/Dropbox/sharing/Camaxtli/learning x/second paper/learn engine 5 delta.nb,29552,e734dac8cf66f1f5338d1dfeff94bfaee0d619015d6ab608df072d87eb0dc07a
/Users/dantopa/Dropbox/sharing/Camaxtli/learning x/second paper/learn jiggle.nb,10961,3d7f4512d526757aa532467f2a05c5c7df9fe7ede13e4721a90937e4f062269d
/Users/dantopa/Dropbox/sharing/Camaxtli/learning x/second paper/learn engine 5 gamma.nb,38238,ddde16df040fe334b43e92ab4a90b68312fc12309444322bdb94ab3edbf57dca
/Users/dantopa/Dropbox/sharing/Camaxtli/learning x/second paper/lrn set beta.nb,178627,f802b9a5fd3ddb5a60664866f5566a3b1808f217a8201706e327581dd318bfcc
/Users/dantopa/Dropbox/sharing/Camaxtli/learning x/second paper/lrn set gamma.nb,146492,e5999842c0db2cc52f99683e77faca4d66091c4bd55be9fc0a320ff80d43fddd
/Users/dantopa/Dropbox/sharing/Camaxtli/learning x/second paper/learn engine.nb,265323,561c235d2efc2b9b92a07c73b40ebf62fd1875b7956ee86b011b1bd3733cdc17
/Users/dantopa/Dropbox/sharing/Camaxtli/learning x/second paper/lrn set delta.nb,206806,4583914dae4332fe8cc837b4157a90fcedf283c71c7ba311988d4c6d802fbab0
/Users/dantopa/Dropbox/sharing/Camaxtli/learning x/second paper/learn master error.nb,14624,4fa8bb720550251843ee22092ca55588068480534e8a319406d487a6454cccb3
/Users/dantopa/Dropbox/sharing/Camaxtli/learning x/second paper/learn engine 5.nb,226252,960d777fd5b2b8bb8832145271d5b70eefce8b9adf872f8d549a0adc2dd8f6bb
/Users/dantopa/Dropbox/sharing/Camaxtli/learning x/error.nb,359991,04d01dc567133b84b3c2ba8d85702a9c351c3a05c6bdeac0516f8a82c4183c96
/Users/dantopa/Dropbox/sharing/Camaxtli/learning x/trial.nb,436133,576b93c430da49314bf28f6822956e6a868aeeac210b05fc27a578f063fb7944
/Users/dantopa/Dropbox/sharing/Camaxtli/learning x/JCAM/eps.nb,194661,059a62bf14a7dd562fd6aa82cf01b237b90ef6598d821fce93e7e067afa7e745
/Users/dantopa/Dropbox/sharing/Camaxtli/learning x/JCAM/help.nb,16967,a4d3311d45a10433316d6dba2914c497bd15bedb14fda7019a4c813366e1a5ab
/Users/dantopa/Dropbox/sharing/Camaxtli/learning x/Mathematica nb/uncertain.nb,18584,9e2c346df231deba562d686406156d110d0dfc4c2251001ecba414d17873e762
/Users/dantopa/Dropbox/sharing/Camaxtli/learning x/Mathematica nb/new errors.nb,85541,7f6ec4cd0d3d7f3b10ea723c3c11fb88e5b0887f83f3ffd9cc4bc3c7749d108b
/Users/dantopa/Dropbox/sharing/Camaxtli/learning x/Mathematica nb/belakaoui.nb,248941,09dd19108008da4af7bdf21fb0dc90203248a489db0f950495c97f2f88ee21f6
/Users/dantopa/Dropbox/sharing/Camaxtli/learning x/Mathematica nb/rudiments.nb,80764,8d5937909303dbb0eecb32ad67a9cc515d2da5281c0dd277dbae0fae69f9638a
/Users/dantopa/Dropbox/sharing/Camaxtli/learning x/Mathematica nb/rudiments1.nb,80549,6a90619ecbac69335e98093c36e98c16372b72df15a54e3ab9705601f1e6a720
/Users/dantopa/Dropbox/sharing/Camaxtli/learning x/Mathematica nb/uncertain arc.nb,18412,da9ec143ff58e813b50191c29b0420b3c2c1dc523aa74fcc23d676fe5325562f
/Users/dantopa/Dropbox/sharing/Camaxtli/learning x/Mathematica nb/foundation.nb,84160,534e04a4bb8169fd8fd5e22c8759dc37cf3e989269a4bbffd0c283f96e60f11e
/Users/dantopa/Dropbox/sharing/Camaxtli/new learning/new learning.nb,138211,b820eab6cb5b0471e412ab262bd27f9821f8344c3f658700f3d663228a7b31af
/Users/dantopa/Dropbox/sharing/Camaxtli/new learning/inverse.nb,4595,fcec52b7a6396893cbb90098a70278b3e3108d1be79bedddeef207c647a43302
/Users/dantopa/Dropbox/sharing/Camaxtli/new learning/nl beta.nb,155033,529130372363917384031bb970f61988f54f26d92856810bc9792d3fc2898829
/Users/dantopa/Dropbox/sharing/Camaxtli/new learning/new learning 1.nb,149662,00783b7f0fdace4e09e45ebd8edabd7a778443e69df06bdf6677c277930a6292
/Users/dantopa/Dropbox/sharing/Camaxtli/new learning/nl delta.nb,125976,76ddbfcd930c675c801f5377efc23ffc85041cf648a15514a630719cd2e3102d
/Users/dantopa/Dropbox/sharing/Camaxtli/new learning/nl alpha.nb,121649,cbbfebc674695d4b40b160168c23a8c5636f717d76457544c796ad874e95c434
/Users/dantopa/Dropbox/sharing/Camaxtli/new learning/nl gamma.nb,150116,e3eebf6c1a99e7ad0e8071ef287065199e2f19271dea05bdd42345a26459a4e9
/Users/dantopa/Dropbox/sharing/Camaxtli/new learning/newton.nb,180250,2bd4d48cc104959929591213520b7e6c817b0aeba7bb41dc651bd9b4b7f8856e
/Users/dantopa/Dropbox/sharing/Camaxtli/primus 01.nb,76966,b932ed69de70165e5cdf799655733b54672817ac971bd711455ab430e37c76fc
/Users/dantopa/Dropbox/sharing/rosetta-01.nb,37449,70affd64b4d957fa3cb382476234a814d2a4a2a8e2989d003cc757e913024cfe
/Users/dantopa/Dropbox/sharing/truth-data-vizualizer-06.nb,685852,f14c50cfd5f44fe24de2f765487bc4c19825756d94ac327a8f538f7cce465602
/Users/dantopa/Dropbox/sharing/2d-rosetta-01.nb,115524,c05b3f2dad581db4c0c6b25cbcac8c0bd27d327aeafb1e4efaa24055c6bf44f7
/Users/dantopa/Dropbox/sharing/A explorer 03.nb,496115,93c7fe53ff02f0d50df80106690215bb068e72da31e528ac446c0bd4039641dd
/Users/dantopa/Dropbox/sharing/SPIE/reconstruct/both 03 egg b.nb,60590,920fd3d7ae815f6c8875af6e8fdeb3094fe65211e8b4dd6913662e27061107aa
/Users/dantopa/Dropbox/sharing/SPIE/reconstruct/both 03 z42c.nb,561109,51f4005aa81ec3a79ff8230603c815e1b7874ceb3fec5f4616b216f3a5c75658
/Users/dantopa/Dropbox/sharing/SPIE/reconstruct/both 03 egg c.nb,60646,f8c04ce172dd2a23fa87c0208a6d5c18d0d7579ed5494e2d7e0ebc5589a2e018
/Users/dantopa/Dropbox/sharing/SPIE/reconstruct/both 03 z42b.nb,1043046,00debca976ab207428e694f1a4b5f1fcac2ead68d92194d191395e207067c8ac
/Users/dantopa/Dropbox/sharing/SPIE/reconstruct/both 03 z52.nb,63698,f2892ac8ab57bdc6bab5dacd5f1e41dd6445d941dabb44e4066775a0d7f450e7
/Users/dantopa/Dropbox/sharing/SPIE/reconstruct/both 03 z42.nb,54588,3746c4f11cab99b695dfc50aa8fbb7f0df61f3049f9fad7f70cd3ed755448fbb
/Users/dantopa/Dropbox/sharing/SPIE/reconstruct/both 03.nb,60344,e537eb198a1e709346ccbc3103b72d4694e2eb1c80a19423e12b521008badcff
/Users/dantopa/Dropbox/sharing/SPIE/reconstruct/both 02.nb,57629,ccabb0cc28e59f937ada5d4622510a8b2db3657b3a2612e16c587630737a7ae8
/Users/dantopa/Dropbox/sharing/SPIE/reconstruct/both 01.nb,54507,e194cf5f2a7d5ff00a3de3380806fab2c33680ff0b294c6646b9ffcacfe737be
/Users/dantopa/Dropbox/sharing/SPIE/reconstruct/both 04.nb,56779,becacedf781cd250b88db64cf7a12cf26b713787633eb7fae201e62a473fb047
/Users/dantopa/Dropbox/sharing/SPIE/reconstruct/both 03 z42a.nb,61618,e538a940e8c12991a2828a02587a78058b0c3df13bbf90bd4a59c353eaa2d889
/Users/dantopa/Dropbox/sharing/SPIE/reconstruct/both 03 egg a.nb,58454,48f6b759d612469d5ffa2b3ed7b58fc35c8bccf17956667ec28fec73dcf1b85f
/Users/dantopa/Dropbox/sharing/SPIE/reconstruct/both 03 egg.nb,59617,5a529a0597d1f5d988b69e6cbf8140381d6ec2d7d3725b2c4982c028dc4076e8
/Users/dantopa/Dropbox/sharing/SPIE/COM/new com 02.nb,643260,a46b45e49f56b9233c51d08acb89b864ac5fa3a636b3b6c9f1fd8ac9c9d8a1ca
/Users/dantopa/Dropbox/sharing/SPIE/COM/sinc.nb,4964,a19ecd9535e2969d3162a5ef247cd73770d01c65587872e94d528434f95caa6d
/Users/dantopa/Dropbox/sharing/SPIE/COM/prop 01.nb,73756,0e5b0734dd9c546246954a4d70ad3ae46ef4f371f6b213b07a0fbf6a73e196cf
/Users/dantopa/Dropbox/sharing/SPIE/COM/partial 01.nb,176239,441f757419b99a60815edf43a068ecf69689f762080a12615c1b79d52778ae9d
/Users/dantopa/Dropbox/sharing/SPIE/COM/percent 01.nb,2088954,325c33b974c0e92fff14684c55fe701f6938be134548a2f85d648fbf21f930f7
/Users/dantopa/Dropbox/sharing/SPIE/COM/Tsvetkov.nb,15439,e606dc3b32d0f33a2225d73d2d8ab93526539cf29bc2d851bda8eaae60767f4d
/Users/dantopa/Dropbox/sharing/SPIE/COM/plots 01.nb,143509,804b601a3b6d961a72e2e354eada07a9a5e9d50315bafab2b99072e11b388107
/Users/dantopa/Dropbox/sharing/SPIE/COM/partial 01a.nb,170866,a283686ba7c12552de023f904b0bdfbb38213009d243d08b2f4445778b4d867b
/Users/dantopa/Dropbox/sharing/SPIE/COM/basics 20.nb,73717,9849477ec0bb9e721589f063f11d5d444f2a3070e7d861ffa64569bd34cdccf2
/Users/dantopa/Dropbox/sharing/SPIE/COM/graphics 04.nb,387148,d6fb1deed8b46faca00b73ec197966375853c0b4d11aaa1e219f4b58d1d40be3
/Users/dantopa/Dropbox/sharing/SPIE/COM/new com 03.nb,389377,289b8a69fe37f4fa5d0537de51227d89815fda657de93f118c488697fb30432d
/Users/dantopa/Dropbox/sharing/SPIE/COM/quick prop 02.nb,1232514,f84500ba24bb12ad17bb6734a4e87dc680d85e7a805372d5758257a981444fcf
/Users/dantopa/Dropbox/sharing/SPIE/COM/percetn 01.nb,9373,fa85592928a93872be1a0ea83b9ac92684f2715b065192e8f9359bd770380f2f
/Users/dantopa/Dropbox/sharing/SPIE/COM/quick prop 03.nb,1235331,0b8b0b4c37a6ce0c6c484380d5937787734c54dc23e31d0bb16ffdbdaf3ee102
/Users/dantopa/Dropbox/sharing/SPIE/COM/lsf.nb,5275,e495256c47c2e44370d11b7b0ccf375a293e5c4de0f7b97e7c2d96917a7a8f9d
/Users/dantopa/Dropbox/sharing/SPIE/COM/COM 05.nb,7520351,70752f06b411f44f4d399c6545655dc9c0ed5a8e3457ead14ea314d979df799d
/Users/dantopa/Dropbox/sharing/SPIE/COM/basics 19.nb,73717,2698c66fa81ce660e28e9e5a891c6e5f73ac0bf2a6238dfb93c636dbf6ae0f4b
/Users/dantopa/Dropbox/sharing/SPIE/COM/cases 01.nb,4935,2fcb9da986f26f311a79cc832a82a2bed0639aa46e736950968f465a4ef06c36
/Users/dantopa/Dropbox/sharing/SPIE/COM/quick prop 01.nb,3091564,2089f6132301b3a0a571a264592fcfb58411935bb1f45b5c5262fd7d0a0b195f
/Users/dantopa/Dropbox/sharing/SPIE/COM/partial 01b.nb,167632,24978e04af063204cc6aef7a7fc075406772cb71e158a375161c10ac163c750b
/Users/dantopa/Dropbox/sharing/SPIE/COM/partial 03.nb,82201,27987dc3c1c596799781c7cc9b857484660014bd9208fbafd0ee95396307f695
/Users/dantopa/Dropbox/sharing/SPIE/COM/prop 03.nb,1365457,84d937c9edbe2a9573e901d688a1d477ee638e8cccd4fbad5e43d0a40be0ed99
/Users/dantopa/Dropbox/sharing/SPIE/COM/parameters 01.nb,10091,8cc3e6d788e98cbbc0b9cad3b0e6b361d872a988665c5d8cc73e02c8310faad9
/Users/dantopa/Dropbox/sharing/SPIE/COM/new com 01.nb,534435,bc58ceff76a153d848713f2ab2546e600cd3fda43e7c3933b07b3ad3bc41b922
/Users/dantopa/Dropbox/sharing/SPIE/COM/partial 02.nb,118835,3497f1bf437043809c1fdc1685f33ba9fafff5b3a000edfe71f96bc1d99d3219
/Users/dantopa/Dropbox/sharing/SPIE/COM/prop 02.nb,72805,a81cd9d4224a52f211459f9c65e1e3db96e35f326088631fc353f4b522407cf5
/Users/dantopa/Dropbox/_mm/io/lanl/ompi/db/reader/data/test.nb,7345,0ecfb8b92029ca479931de65334dcdee618b4bb1f56d946500995f99129b142a
/Users/dantopa/Dropbox/_mm/nb/edu/manzano/calculus-ab/rates/rates-worksheet -01.nb,113002,cb95792ff45a2556de296f381ab7ac2df8a331829ecf0c23db10b0d31be13ace
/Users/dantopa/Dropbox/_mm/nb/edu/manzano/calculus-ab/curve-sketching/curve-sketching-01.nb,576317,0870a10441e8203ffed2a2c2fe05eb9cfbac30f605ad88fad19eb699be277e26
/Users/dantopa/Dropbox/_mm/nb/edu/manzano/calculus-ab/algebra-review.nb,269698,b64b3c7d76ab50715540da6d5a6b98058ec44a6b1d284fed8388baeeb199b580
/Users/dantopa/Dropbox/_mm/nb/edu/manzano/calculus-ab/2019-12-worksheet.nb,149803,5844f7adbc348f6e685f885c92ba9637c6759dd776fa2faaa824f91d897c456b
/Users/dantopa/Dropbox/_mm/nb/edu/manzano/calculus-ab/limits sheet.nb,159621,ace52ead7bca8d2751353a6ca755507166cb3bbe57b736c37f5af81c2f7c6def
/Users/dantopa/Dropbox/_mm/nb/edu/manzano/calculus-ab/concavity/concavity-01.nb,123666,6f300ce484d570172be17417cf0880c67ed7236617860a58af2d13896d469ca4
/Users/dantopa/Dropbox/_mm/nb/edu/manzano/calculus-ab/chain-rule.nb,129659,5efac34f906754e3a1b6901208102fc6da92f2689bd7fb152ce6f838b0e47d83
/Users/dantopa/Dropbox/_mm/nb/edu/manzano/calculus-ab/limits/fields.nb,757907,3c7f1e68fda25c577a98c4e969c60d787c48bed924c629277e9b79e493030062
/Users/dantopa/Dropbox/_mm/nb/edu/manzano/calculus-ab/limits/limits review.nb,297133,bc63912d70290df9e9458f26a26c633df23c76cf28cb6ec2adf2b36e6d505344
/Users/dantopa/Dropbox/_mm/nb/edu/manzano/calculus-ab/product rule.nb,118933,9b2ee4d026d062200d354d0017c44b9a95070a918e81248e2c00632f5d8ea4c9
/Users/dantopa/Dropbox/_mm/nb/edu/manzano/calculus-ab/ode/ode-01.nb,225338,385c61645df04a134789ad235ab1544404236b1e90c22d8be930aaa38f3fb94e
/Users/dantopa/Dropbox/_mm/nb/edu/manzano/calculus-ab/ode/arc-length-01.nb,167491,c3a16886076d46eea57a4e4bb115961079dd2143039596d7832b6295a6e3117d
/Users/dantopa/Dropbox/_mm/nb/edu/manzano/calculus-ab/implicit/section-2.5.nb,194833,930fe045878045380cb5f0b710738f94f7e951c4e53552f66f988b7172f69bdf
/Users/dantopa/Dropbox/_mm/nb/edu/manzano/calculus-ab/extrema/extrema-01.nb,488904,8876827932d5c6aaf9e5099fab021f2ea5260c37a13bd49dd9708c234e2c12ac
/Users/dantopa/Dropbox/_mm/nb/edu/manzano/calculus-ab/extrema/concavity-01.nb,587963,9e25a0e6bd1653d54e66167ff6e7b0328e8c31767dec3aab6639f5628d4e71f5
/Users/dantopa/Dropbox/_mm/nb/edu/manzano/calculus-ab/extrema/extrema-02.nb,323644,24f069f9f009675cfd4c6011a0456d20caced35510f2a3507e5a6d0e1c372aad
/Users/dantopa/Dropbox/_mm/nb/edu/manzano/calculus-ab/review-01.nb,374612,0719e61949a07ca5d4fca5f60f1c4827f0487781fc149955178c861690dd24e7
/Users/dantopa/Dropbox/_mm/nb/edu/manzano/calculus-ab/covid/covid-01.nb,153690,83f314c48b25794d6f462ddef52c024fb61bce5b0e159a13ad42203058fecd88
/Users/dantopa/Dropbox/_mm/nb/edu/manzano/calculus-ab/covid/concavity-01.nb,103553,268d4de5d1f448eb74a0ec94c9665a39ddb53612d5ad1e972989e4060ef38036
/Users/dantopa/Dropbox/_mm/nb/edu/manzano/calculus-ab/taylor/taylor-01.nb,305801,06738ba91305743792cb8af4ed95104b37aaed2843158ae6872576787a793c64
/Users/dantopa/Dropbox/_mm/nb/edu/manzano/ximena/ximena-examples-01.nb,325642,b692bf3d3eb10c62560bf321e134bcd0a63b0dc2bc637105cc9cd5e5e5dc98f7
/Users/dantopa/Dropbox/_mm/nb/edu/manzano/periodic-table/films/data-list.nb,123286,8c27aecf4f5b48b08a2b6b1a3639e4ee78cf1ea4e17a8c4b014d390282a8e8b5
/Users/dantopa/Dropbox/_mm/nb/edu/manzano/trigonometry/M1.LA1 Operations with functions.nb,142473,33c5bf62b142d2c30052d1be5c330bdb299ec46b201aab1a466c3b994d44bc69
/Users/dantopa/Dropbox/_mm/nb/edu/manzano/trigonometry/intro 01.nb,94893,9bffb1315030176be285ac285c9dd7333eb0c9bcfccd599e98b22d7f3bceeab1
/Users/dantopa/Dropbox/_mm/nb/edu/manzano/geometry/2017 09 homework.nb,125266,8f7de86f43bd5345ac276f84e4bb785a062e5c9c6bfbb29973db0841fae5dd1c
/Users/dantopa/Dropbox/_mm/nb/edu/manzano/geometry/translations-01.nb,116270,0bb1f8a85560cdb7aed17f842080bd37f47202b32849d2056ead551ee4bc2602
/Users/dantopa/Dropbox/_mm/nb/edu/manzano/geometry/2017 08 homework.nb,122007,d1df403d2c57d5a700d2b093236f12cecee5766eee3cf06bbd21370d1cba5133
/Users/dantopa/Dropbox/_mm/nb/edu/cnm/math 1330/test/01/sample exam 1.nb,164591,9f1bbffbadae6091ad692d731186115bcb8b921ca16c6711eba4d303e3f50547
/Users/dantopa/Dropbox/_mm/nb/edu/cien-aquas/New folder/lines-cross.nb,7483,ac1e6c5439578fe82168f9223e36d47c42c427e6a67e05f40a74ab6b2b6c62d6
/Users/dantopa/Dropbox/_mm/nb/edu/cien-aquas/factorial.nb,23060,b528dd0627ef903e0e8928ab5b740e012ed8b129d47f8103e99ea7bad9933709
/Users/dantopa/Dropbox/_mm/nb/edu/cien-aquas/linear-functions-01.nb,2543,0592edaaf324ff47432e5bec204499412db4b115fd1afc7c51ad7fc22360a48d
/Users/dantopa/Dropbox/_mm/nb/edu/cien-aquas/algebra-I/reflections-01.nb,404775,c808c0fcdabd314c40235478cd50ac90032fd7fdb3dfeaa1abc330facf58ae83
/Users/dantopa/Dropbox/_mm/nb/edu/cien-aquas/algebra-I/plot-basics.nb,1353301,80408fa0134acd5157ec9a93dcc64aad53c6b07e142c7bc34cc73fa5e9b617c5
/Users/dantopa/Dropbox/_mm/nb/edu/cien-aquas/algebra-I/inequality-at the gym.nb,363643,6bb012c33e9ac37d00b0fc8a3aaa4cebd2b09b174dcf24d4a0e35fb87b1e7b9b
/Users/dantopa/Dropbox/_mm/nb/edu/cien-aquas/algebra-I/carpet-hardwood.nb,929129,7e9b0f93dc63eff9d0a460171fb75afcf7f819bd7faa199d7c2866ec960a4df5
/Users/dantopa/Dropbox/_mm/nb/edu/cien-aquas/algebra-I/p-276.nb,277142,f3abd66ea2f93a7ea230276d80538439c42da5e03144a4c4d9de08041f5c2dca
/Users/dantopa/Dropbox/_mm/nb/edu/cien-aquas/algebra-I/bici.nb,296339,6aa1f2361cf339181da7c317791db9c9a043ce3f489bc4349364014a5b158aad
/Users/dantopa/Dropbox/_mm/nb/edu/cien-aquas/algebra-I/evil-problem.nb,366433,783261dd1a53b0f3bdd77be83d6947fea608f175f94acd40dd1269f10e3836bf
/Users/dantopa/Dropbox/_mm/nb/edu/cien-aquas/algebra-I/hardwood-01.nb,360614,5f5b93e1ef58382b88752f6fb32e097accf7fec03fb48ec048862651c9e87867
/Users/dantopa/Dropbox/_mm/nb/edu/cien-aquas/algebra-I/tricky-problem-01.nb,268250,4ae1851a1ebe0880851cbb9862668e7111e2e88e865f864de538ca1d8857abfe
/Users/dantopa/Dropbox/_mm/nb/edu/cien-aquas/functions/linear-functions-01.nb,138126,3c5f1fd83dba13d52cd59ccb529c567e0ba990cff7c2efa468831e10247ee3c7
/Users/dantopa/Dropbox/_mm/nb/edu/cien-aquas/functions/inequalities.nb,259343,63735d6c2e05db57c521cc48ba3c911350681e907431edf2bce87f441b1b6376
/Users/dantopa/Dropbox/_mm/nb/edu/cien-aquas/functions/number of solutions.nb,410717,8ac1bfdf89cccdb2fae88fb9d11393db132b96ceff49379767e9c345a1ae3e42
/Users/dantopa/Dropbox/_mm/nb/edu/cien-aquas/functions/linear-functions-02.nb,195263,9da46217f3881d1a48e06f19151b9e0fcf0b0123996975fdfbfe9b94777411cd
/Users/dantopa/Dropbox/_mm/nb/edu/michelle/pre-calc/homework-02.nb,265471,6716e4bb73453f8ee40ea443e1dd77e26ca87222863fc1c342ef7b384e933bfc
/Users/dantopa/Dropbox/_mm/nb/edu/michelle/pre-calc/homework-01.nb,533577,53f0db04408f2bcf32cd3184124f4829d59260936ea06977e137ea2c6e897809
/Users/dantopa/Dropbox/_mm/nb/lanl/python/author/class-structures-04.nb,281893,59d1600298bafefe05768b17cce353f3d88109553f1cf16246aa3516186a6b04
/Users/dantopa/Dropbox/_mm/nb/lanl/python/author/class-structures-01.nb,142740,4cb259cd737fce358485975256a0e25325acd4ab4f087d6f288450fe01b6f77c
/Users/dantopa/Dropbox/_mm/nb/lanl/python/author/class-structures-05.nb,278796,97b347013964e67b8b9a0a3fd39b8d5db8b7320ee36e75ffa937f40fe9646dca
/Users/dantopa/Dropbox/_mm/nb/lanl/python/author/class-structures-01.a.nb,213536,0c8737c61ddff07650a52fed18114ad1899c2ae8433cd93347eb4259b019e510
/Users/dantopa/Dropbox/_mm/nb/lanl/python/author/class-structures-02.nb,203027,0bb11d79fa96777688647f8e6d0a069abeb087da2c9f2b7906c4f9cc75821c15
/Users/dantopa/Dropbox/_mm/nb/lanl/python/author/class-structures-06.nb,220307,3f24ddc727aa6a8e4f9cf711f2060f3a9f3b87203d366eb1fda007a2e2a12607
/Users/dantopa/Dropbox/_mm/nb/lanl/python/author/class-structures-07.nb,335921,a89773166cb610658495e72d340dcdd27ac6732f99186485c1d6d8a2890bcd8b
/Users/dantopa/Dropbox/_mm/nb/lanl/python/author/class-structures-03.nb,289531,3e239cddcc9cd5ee0c36fc6f9e93fbd4127c0c98403c457e8365277974c1d679
/Users/dantopa/Dropbox/_mm/nb/lanl/telluride/polyhedra.nb,104474,9b99aae54ef8ca12ccc731177c9c790cfa1d0cd93807f82089d37a490c61d551
/Users/dantopa/Dropbox/_mm/nb/lanl/ompi/db/reader/ompi-build-status 01.nb,326643,39e3c9de4fd2307a7bf3787f56193cc14f2e0038d02a6c5112bed2348961c563
/Users/dantopa/Dropbox/_mm/nb/lanl/ompi/db/reader/knl-ompi.nb,36167,13e6126ff26c0ba704938303eba5b57d97a4b84e3ce64de4bbce325ecefbf3d1
/Users/dantopa/Dropbox/_mm/nb/lanl/ompi/db/reader/compiler-hack-01.nb,121053,102949e4ce04ae20c36f822f8f925a62d2211789f8c4a058c40d761b4e297bc6
/Users/dantopa/Dropbox/_mm/nb/lanl/ompi/db/reader/spack-find-ompi 04.nb,317175,1f5127f17d521f92f8bd3ca7bda4a3c1b632b1e02404cd40c067c39f51288d05
/Users/dantopa/Dropbox/_mm/nb/lanl/ompi/db/reader/spack-find-ompi 05.nb,144054,e753a9bcf0014e19f796422a6fe1ff7606e5e95f7be5238c2b4307a4a77632a2
/Users/dantopa/Dropbox/_mm/nb/lanl/ompi/db/reader/spack-find-ompi 01.nb,544143,46e508a64fb8db73af813abaefda2af520e13a13e3a1ab1af7b372f9c799e738
/Users/dantopa/Dropbox/_mm/nb/lanl/ompi/db/reader/status-board-04.nb,151508,37ebe0bc0c665e16ad6cb9e315c3d4ed8910007b406607bdf95834bbcd7b07d1
/Users/dantopa/Dropbox/_mm/nb/lanl/ompi/db/reader/dat-reader-02.nb,195721,d33f3a6c1c6ccf8724ba457620153a6e0476412035e57711c90b034810afcd61
/Users/dantopa/Dropbox/_mm/nb/lanl/ompi/db/reader/status-board-01.nb,202612,fbf183f11501a9dcf2d061d8759b11e6318811c98b67c031910410d8c5dcb1e0
/Users/dantopa/Dropbox/_mm/nb/lanl/ompi/db/reader/ompi-build-status.nb,326328,e24d12132e6246ae615f498659fce906874599981aad7eafa3f8674495a90003
/Users/dantopa/Dropbox/_mm/nb/lanl/ompi/db/reader/status-board-05.nb,151613,26f1ce8bc02c156b3241a06a1c54639bccf4c3bf1f64324db7c5c805be934a9b
/Users/dantopa/Dropbox/_mm/nb/lanl/ompi/db/reader/alpha-harvest-compilers-01.nb,116018,84f8be20e1c2e57092e4826bf9039aeabbc452d5173db67ef4e418bc67b56f6d
/Users/dantopa/Dropbox/_mm/nb/lanl/ompi/db/reader/status-board-02.nb,207543,3293014291939e94fb83c89ef29e3d779abec0064e1360df0da32eae5489e084
/Users/dantopa/Dropbox/_mm/nb/lanl/ompi/db/reader/dat-reader-01.nb,174235,fec389e8a45828d2be980c9e209ad0c239dba885156c2e51823337ecdc1e7f26
/Users/dantopa/Dropbox/_mm/nb/lanl/ompi/db/reader/alpha-harvest-ompi-builds-01.nb,135610,1535c27a04d9cb38392df5be24d1d53567e52e3bd7e76dca7a948edccc6cf5e1
/Users/dantopa/Dropbox/_mm/nb/lanl/ompi/db/reader/alpha-harvest-compilers-02.nb,117001,f7ebb1d5eb42e5f2c8246de038b9b73d7e8a92ccf6522090d57928f62f289946
